"timestamp_iso","pid","node_cpu_percent","working_set_mb","private_memory_mb","handles","threads"
"2026-08-14T01:35:49.1827885+07:00","3136","0.672","126.965","137.996","240","14"
"2026-08-14T01:35:50.2024549+07:00","3136","0.383","126.969","137.996","240","14"
"2026-08-14T01:35:51.2161784+07:00","3136","0.385","126.996","138.023","240","14"
"2026-08-14T01:35:52.2315364+07:00","3136","0.385","127.02","138.047","240","14"
"2026-08-14T01:35:53.2423794+07:00","3136","0.483","127.109","138.195","240","14"
"2026-08-14T01:35:54.2600493+07:00","3136","0.576","127.207","138.293","240","14"
"2026-08-14T01:35:55.2685405+07:00","3136","0.581","127.219","138.297","240","14"
"2026-08-14T01:35:56.2828764+07:00","3136","0.481","127.23","138.297","240","14"
"2026-08-14T01:35:57.2905804+07:00","3136","0.581","127.254","138.309","240","14"
"2026-08-14T01:35:58.3029240+07:00","3136","0.675","127.344","138.367","240","14"
"2026-08-14T01:35:59.3149756+07:00","3136","0.386","127.402","138.367","240","14"
"2026-08-14T01:36:00.3291390+07:00","3136","0.578","127.426","138.367","240","14"
"2026-08-14T01:36:01.3435652+07:00","3136","0.674","126.98","138.203","241","14"
"2026-08-14T01:36:02.3499554+07:00","3136","0","126.984","138.203","240","14"
"2026-08-14T01:36:03.3574344+07:00","3136","0.291","127","138.207","240","14"
"2026-08-14T01:36:04.3649400+07:00","3136","0.679","127.012","138.207","240","14"
"2026-08-14T01:36:05.3744600+07:00","3136","0.387","127.031","138.215","240","14"
"2026-08-14T01:36:06.3855053+07:00","3136","0.773","127.035","138.215","240","14"
"2026-08-14T01:36:07.3961002+07:00","3136","0.193","127.035","138.215","240","14"
"2026-08-14T01:36:08.4078085+07:00","3136","0.483","127.051","138.23","240","14"
"2026-08-14T01:36:09.4176290+07:00","3136","0.87","127.051","138.23","240","14"
"2026-08-14T01:36:10.4258822+07:00","3136","0.484","127.074","138.254","240","14"
"2026-08-14T01:36:11.4394246+07:00","3136","0.482","127.227","138.363","240","14"
"2026-08-14T01:36:12.4515285+07:00","3136","0.482","127.23","138.363","240","14"
"2026-08-14T01:36:13.4629873+07:00","3136","0.29","127.23","138.363","240","14"
"2026-08-14T01:36:14.4737346+07:00","3136","0.29","127.246","138.363","240","14"
"2026-08-14T01:36:15.4948745+07:00","3136","0.574","127.254","138.363","240","14"
"2026-08-14T01:36:16.5046041+07:00","3136","0.677","127.316","138.422","240","14"
"2026-08-14T01:36:17.5195647+07:00","3136","0.096","127.371","138.48","240","14"
"2026-08-14T01:36:18.5330688+07:00","3136","0.289","127.43","138.48","240","14"
"2026-08-14T01:36:19.5452671+07:00","3136","0.193","126.812","137.859","240","14"
"2026-08-14T01:36:20.5545402+07:00","3136","0.29","126.816","137.859","240","14"
"2026-08-14T01:36:21.5651572+07:00","3136","0.676","126.816","137.859","240","14"
"2026-08-14T01:36:22.5770318+07:00","3136","0.579","126.828","137.859","241","14"
"2026-08-14T01:36:23.5866046+07:00","3136","0.484","126.84","137.859","240","14"
"2026-08-14T01:36:24.5995116+07:00","3136","0.289","126.852","137.859","240","14"
"2026-08-14T01:36:25.6120694+07:00","3136","0.772","126.711","137.496","241","14"
"2026-08-14T01:36:26.6237437+07:00","3136","0.386","126.711","137.496","240","14"
"2026-08-14T01:36:27.6326094+07:00","3136","0.581","126.727","137.512","240","14"
"2026-08-14T01:36:28.6518601+07:00","3136","0.192","126.754","137.539","240","14"
"2026-08-14T01:36:29.6633906+07:00","3136","0.386","126.781","137.566","240","14"
"2026-08-14T01:36:30.6748363+07:00","3136","0.772","126.805","137.59","240","14"
"2026-08-14T01:36:31.6880250+07:00","3136","0.675","126.891","137.77","240","14"
"2026-08-14T01:36:32.6971023+07:00","3136","0.484","126.988","137.859","240","14"
"2026-08-14T01:36:33.7060227+07:00","3136","0.774","127","137.859","240","14"
"2026-08-14T01:36:34.7202054+07:00","3136","0.385","127.043","137.859","240","14"
"2026-08-14T01:36:35.7285884+07:00","3136","0.194","127.066","137.871","240","14"
"2026-08-14T01:36:36.7393976+07:00","3136","0.676","127.152","137.934","240","12"
"2026-08-14T01:36:37.7515301+07:00","3136","0.579","127.254","138.16","240","12"
"2026-08-14T01:36:38.7653160+07:00","3136","0.482","127.293","138.215","240","12"
"2026-08-14T01:36:39.7786176+07:00","3136","0.578","126.793","138.293","240","12"
"2026-08-14T01:36:40.7941278+07:00","3136","0.385","126.793","138.293","240","12"
"2026-08-14T01:36:41.8049281+07:00","3136","0.483","127.234","138.883","240","12"
"2026-08-14T01:36:42.8148010+07:00","3136","0.58","127.238","138.883","240","12"
"2026-08-14T01:36:43.8277880+07:00","3136","0.578","127.25","138.883","240","12"
"2026-08-14T01:36:44.8398345+07:00","3136","0.579","127.258","138.883","240","12"
"2026-08-14T01:36:45.8489313+07:00","3136","0.484","127.277","138.883","240","12"
"2026-08-14T01:36:46.8619780+07:00","3136","0.578","127.277","138.883","240","12"
"2026-08-14T01:36:47.8749080+07:00","3136","0.578","127.277","138.883","240","12"
"2026-08-14T01:36:48.8919190+07:00","3136","0.672","127.277","138.883","240","12"
"2026-08-14T01:36:49.9006442+07:00","3136","0.387","127.281","138.883","241","12"
"2026-08-14T01:36:50.9102150+07:00","3136","0.193","127.352","139.16","240","12"
"2026-08-14T01:36:51.9231829+07:00","3136","0.193","127.387","139.16","240","12"
"2026-08-14T01:36:52.9383588+07:00","3136","0.289","127.395","139.16","240","12"
"2026-08-14T01:36:53.9515444+07:00","3136","0.578","127.406","139.16","240","12"
"2026-08-14T01:36:54.9637928+07:00","3136","0.579","127.414","139.16","240","12"
"2026-08-14T01:36:55.9746214+07:00","3136","0.193","127.449","139.172","240","12"
"2026-08-14T01:36:56.9867341+07:00","3136","0.289","127.531","139.184","240","12"
"2026-08-14T01:36:57.9998647+07:00","3136","0.482","127.539","139.184","240","12"
"2026-08-14T01:36:59.0167657+07:00","3136","0.288","127.082","138.605","240","12"
"2026-08-14T01:37:00.0304382+07:00","3136","0.674","127.086","138.605","241","12"
"2026-08-14T01:37:01.0370880+07:00","3136","0.582","127.094","138.609","240","12"
"2026-08-14T01:37:02.0482844+07:00","3136","0.773","127.102","138.609","240","12"
"2026-08-14T01:37:03.0573248+07:00","3136","0.387","127.117","138.617","240","12"
"2026-08-14T01:37:04.0700330+07:00","3136","0.482","127.129","138.617","240","12"
"2026-08-14T01:37:05.0831831+07:00","3136","0.675","127.145","138.629","240","12"
"2026-08-14T01:37:06.0981695+07:00","3136","0.289","127.172","138.656","240","12"
"2026-08-14T01:37:07.1151794+07:00","3136","0.192","127.172","138.656","240","12"
"2026-08-14T01:37:08.1319834+07:00","3136","0.288","127.215","138.707","240","12"
"2026-08-14T01:37:09.1412507+07:00","3136","0.581","127.387","138.922","240","12"
"2026-08-14T01:37:10.1553514+07:00","3136","0.481","127.387","138.922","240","12"
"2026-08-14T01:37:11.1704576+07:00","3136","0.289","127.387","138.922","241","12"
"2026-08-14T01:37:12.1873302+07:00","3136","0.576","127.391","138.922","241","12"
"2026-08-14T01:37:13.1994331+07:00","3136","0.482","127.391","138.922","240","12"
"2026-08-14T01:37:14.2081493+07:00","3136","0.29","127.395","138.922","240","12"
"2026-08-14T01:37:15.2230781+07:00","3136","0.289","127.395","138.922","240","12"
"2026-08-14T01:37:16.2332681+07:00","3136","0.58","128.023","139.371","240","12"
"2026-08-14T01:37:17.2449209+07:00","3136","0.579","128.039","139.371","240","12"
"2026-08-14T01:37:18.2567139+07:00","3136","0.29","128.098","139.395","240","12"
"2026-08-14T01:37:19.2677170+07:00","3136","0.29","126.75","137.66","240","12"
"2026-08-14T01:37:20.2778610+07:00","3136","0.387","126.75","137.66","240","12"
"2026-08-14T01:37:21.2923147+07:00","3136","0.385","126.758","137.664","240","12"
"2026-08-14T01:37:22.2990074+07:00","3136","0.679","126.766","137.664","240","12"
"2026-08-14T01:37:23.3131137+07:00","3136","0.77","126.832","137.73","240","12"
"2026-08-14T01:37:24.3233696+07:00","3136","0.193","126.84","137.73","241","12"
"2026-08-14T01:37:25.3361973+07:00","3136","0.579","126.844","137.73","240","12"
"2026-08-14T01:37:26.3492118+07:00","3136","0.771","126.848","137.73","240","12"
"2026-08-14T01:37:27.3634483+07:00","3136","0.289","126.859","137.73","240","12"
"2026-08-14T01:37:28.3736195+07:00","3136","0.58","126.867","137.73","241","12"
"2026-08-14T01:37:29.3855284+07:00","3136","0.579","126.91","137.754","240","12"
"2026-08-14T01:37:30.3957500+07:00","3136","0.387","126.957","137.777","240","12"
"2026-08-14T01:37:31.4055750+07:00","3136","0.87","127.027","137.836","240","12"
"2026-08-14T01:37:32.4148672+07:00","3136","0.29","127.027","137.836","240","12"
"2026-08-14T01:37:33.4336711+07:00","3136","0.671","127.305","138.281","240","12"
"2026-08-14T01:37:34.4478961+07:00","3136","0.77","127.312","138.281","240","12"
"2026-08-14T01:37:35.4559356+07:00","3136","0.291","127.324","138.281","240","12"
"2026-08-14T01:37:36.4698636+07:00","3136","0.578","127.359","138.281","240","12"
"2026-08-14T01:37:37.4774698+07:00","3136","0.485","127.359","138.281","240","12"
"2026-08-14T01:37:38.4900644+07:00","3136","0.579","126.93","137.699","240","12"
"2026-08-14T01:37:39.5013037+07:00","3136","0.193","126.93","137.699","240","12"
"2026-08-14T01:37:40.5137644+07:00","3136","0.965","126.969","138.02","241","12"
"2026-08-14T01:37:41.5244303+07:00","3136","0.58","126.969","138.02","241","12"
"2026-08-14T01:37:42.5332962+07:00","3136","0.581","126.977","138.027","241","12"
"2026-08-14T01:37:43.5435938+07:00","3136","0.483","126.977","138.027","240","12"
"2026-08-14T01:37:44.5595988+07:00","3136","0.288","126.914","137.809","241","12"
"2026-08-14T01:37:45.5759692+07:00","3136","0.673","127.078","138.027","240","12"
"2026-08-14T01:37:46.5825379+07:00","3136","0.776","127.078","138.027","240","12"
"2026-08-14T01:37:47.5974500+07:00","3136","0.674","127.469","138.418","240","12"
"2026-08-14T01:37:48.6136345+07:00","3136","0.384","127.473","138.418","240","12"
"2026-08-14T01:37:49.6277435+07:00","3136","0.193","127.496","138.418","240","12"
"2026-08-14T01:37:50.6429174+07:00","3136","0.192","127.156","137.969","240","12"
"2026-08-14T01:37:51.6579584+07:00","3136","0.673","127.254","138.078","240","12"
"2026-08-14T01:37:52.6776986+07:00","3136","0.287","127.273","138.09","240","12"
"2026-08-14T01:37:53.6907515+07:00","3136","0.386","127.293","138.098","240","12"
"2026-08-14T01:37:54.7049677+07:00","3136","0.578","127.328","138.121","241","12"
"2026-08-14T01:37:55.7158909+07:00","3136","0.58","127.402","138.195","240","12"
"2026-08-14T01:37:56.7277159+07:00","3136","0.386","127.578","138.414","240","12"
"2026-08-14T01:37:57.7419804+07:00","3136","0.385","127.578","138.414","240","12"
"2026-08-14T01:37:58.7547011+07:00","3136","0.482","127.023","138.109","240","12"
"2026-08-14T01:37:59.7662429+07:00","3136","0.579","127.023","138.109","240","12"
"2026-08-14T01:38:00.7790701+07:00","3136","0.386","127.027","138.113","240","12"
"2026-08-14T01:38:01.7892941+07:00","3136","0.193","127.027","138.113","240","12"
"2026-08-14T01:38:02.8049213+07:00","3136","0.385","127.027","138.113","240","12"
"2026-08-14T01:38:03.8208816+07:00","3136","0.384","127.047","138.121","240","12"
"2026-08-14T01:38:04.8297070+07:00","3136","0.678","127.059","138.121","240","12"
"2026-08-14T01:38:05.8359248+07:00","3136","0.291","127.059","138.121","240","12"
"2026-08-14T01:38:06.8453288+07:00","3136","0.677","127.059","138.121","240","12"
"2026-08-14T01:38:07.8661144+07:00","3136","0.191","127.059","138.121","241","12"
"2026-08-14T01:38:08.8786435+07:00","3136","0.675","127.113","138.176","240","12"
