"timestamp_iso","pid","node_cpu_percent","working_set_mb","private_memory_mb","handles","threads"
"2026-08-14T01:07:43.5067195+07:00","3232","0.678","126.625","136.984","245","12"
"2026-08-14T01:07:44.5158693+07:00","3232","0.677","126.375","136.785","245","12"
"2026-08-14T01:07:45.5276252+07:00","3232","0.869","126.375","136.785","245","12"
"2026-08-14T01:07:46.5368447+07:00","3232","0.968","126.375","136.785","245","12"
"2026-08-14T01:07:47.5467701+07:00","3232","0.677","126.387","136.797","245","12"
"2026-08-14T01:07:48.5590650+07:00","3232","0.579","126.387","136.797","245","12"
"2026-08-14T01:07:49.5819446+07:00","3232","0.955","126.609","136.922","245","15"
"2026-08-14T01:07:50.5972890+07:00","3232","0.385","126.66","136.973","245","15"
"2026-08-14T01:07:51.6122126+07:00","3232","0.77","126.773","137.184","245","15"
"2026-08-14T01:07:52.6251655+07:00","3232","0.289","126.789","137.184","230","15"
"2026-08-14T01:07:53.6331904+07:00","3232","0","126.789","137.184","230","15"
"2026-08-14T01:07:54.6403171+07:00","3232","0","126.789","137.184","230","15"
